,index,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative,costs
259,260,total_set_similairy,22,22,precomputed,sentence-based,n50_de_rma,"[12  3  4 20  4 16 19  4 17 19 13  2 13 11 21 18 18  1  2  1  8  8  8 15  2
  3 14  7  6 19  2 16 12  0 10  2 16 19 12  3 13 16 19 16 21 19 21  5  1  9]",208.0,46.0,1.5,90.0,118.0,"(7.8452206681860774, 4.7088025957328199)"
260,261,total_set_similairy,22,16,rbf,word-based,n50_de_rma,"[21, 13, 9, 9, 18, 5, 13, 18, 19, 18, 21, 2, 13, 4, 21, 17, 8, 14, 0, 18, 19, 13, 13, 9, 17, 15, 18, 13, 21, 12, 21, 9, 19, 9, 9, 9, 9, 21, 10, 12, 13, 13, 9, 13, 21, 13, 13, 13, 6, 5]",320.0,72.0,1.5,64.0,256.0,"(101.73366263761399, 27.03500527077524)"
261,262,total_set_similairy,22,22,rbf,sentence-based,n50_de_rma,"[10 10 16  2 16 17 20 16  0 19 12  2  0  2  0 21  2  4 18  4 18 18 18  2  5
  0  8  9  3  0  0  0 10  2  6 14  0  0 10  0  7 13  2  0  1  0  0 11  4 15]",304.0,58.0,1.0,78.0,226.0,"(8.0278354695074068, 4.4158112515117294)"
262,263,total_set_similairy,22,9,sigmoid,word-based,n50_de_rma,"[13, 13, 5, 7, 5, 7, 7, 5, 7, 16, 5, 9, 1, 13, 13, 16, 2, 6, 0, 6, 7, 1, 7, 5, 7, 7, 6, 5, 5, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 7, 5, 16, 5, 13, 5, 7, 13, 7, 6, 5]",570.0,82.0,3.0,54.0,516.0,"(83.633271087044847, 28.30907446425055)"
263,264,total_set_similairy,22,22,sigmoid,sentence-based,n50_de_rma,"[16  0 21 14 21  0  0 19 11  2  0  8  0  4  0  0  9 19  0 19  0  0 20  7  0
  0 17  3 13  0  0  0 10  1  0  0  0  0 12  0  0  0  5  0 15  0  0 18 19  6]",664.0,68.0,1.0,68.0,596.0,"(8.1396316989884188, 3.3875387279218989)"
264,265,total_set_similairy,22,14,polynomial,word-based,n50_de_rma,"[2, 2, 3, 3, 16, 21, 21, 3, 21, 17, 20, 6, 2, 0, 19, 4, 11, 17, 0, 6, 9, 2, 2, 3, 21, 21, 3, 2, 20, 7, 20, 20, 21, 3, 3, 3, 3, 19, 3, 7, 2, 2, 3, 2, 20, 2, 2, 2, 6, 18]",336.0,78.0,2.0,58.0,278.0,"(102.55535586189689, 27.331345668892617)"
265,266,total_set_similairy,22,22,polynomial,sentence-based,n50_de_rma,"[ 0  1 20  8 20  1  1  7 13 18  1 21  1 15  1  1 19  7  1  7  1  1 11 12  1
  1 14 10  2  1  1  1  4 16  1  1  1  1  6  1  1  1 17  1  5  1  1  3  7  9]",664.0,68.0,1.0,68.0,596.0,"(8.1396316989884188, 3.3875387279218989)"
266,267,total_set_similairy,22,14,poly,word-based,n50_de_rma,"[12, 12, 11, 21, 0, 13, 13, 15, 20, 15, 13, 8, 12, 19, 19, 14, 9, 15, 0, 15, 1, 12, 12, 11, 13, 6, 11, 12, 15, 6, 7, 15, 8, 11, 11, 12, 11, 12, 11, 12, 12, 12, 11, 12, 15, 12, 12, 12, 8, 8]",380.0,72.0,2.0,64.0,316.0,"(102.31591524042369, 28.410713373008001)"
267,268,total_set_similairy,22,22,poly,sentence-based,n50_de_rma,"[15  0 21  3 21  0  0  6 13 17  0 19  0 11  0  0 18  6  0  6  0  0 14  9  0
  0  5  2  4  0  0  0 10 16  0  0  0  0  8  0  0  0 20  0 12  0  0  7  6  1]",664.0,68.0,1.0,68.0,596.0,"(8.1396316989884188, 3.3875387279218989)"
268,269,total_set_similairy,22,15,linear,word-based,n50_de_rma,"[11, 11, 17, 7, 18, 18, 18, 17, 19, 18, 11, 16, 20, 1, 1, 19, 12, 21, 0, 21, 15, 15, 15, 17, 20, 17, 17, 17, 11, 20, 11, 17, 14, 17, 17, 3, 17, 11, 17, 20, 11, 19, 17, 11, 2, 11, 11, 20, 21, 21]",330.0,68.0,2.0,68.0,262.0,"(113.22469582745983, 28.799112342657725)"
269,270,total_set_similairy,22,22,linear,sentence-based,n50_de_rma,"[ 0  1 16 13 16  1  1 18 12 20  1 21  1  8  1  1 19 18  1 18  1  1  6 11  1
  1  5  7  2  1  1  1  3 17  1  1  1  1 10  1  1  1 14  1 15  1  1  9 18  4]",664.0,68.0,1.0,68.0,596.0,"(8.1396316989884188, 3.3875387279218989)"
270,271,total_set_similairy,22,16,cosine,word-based,n50_de_rma,"[7, 7, 6, 14, 18, 18, 18, 6, 17, 18, 7, 0, 7, 1, 1, 12, 5, 19, 0, 19, 16, 16, 16, 6, 3, 2, 6, 7, 20, 3, 7, 6, 3, 6, 6, 7, 15, 7, 6, 3, 7, 7, 6, 7, 0, 7, 1, 7, 19, 10]",334.0,64.0,2.0,72.0,262.0,"(112.09654455487363, 28.681119041313579)"
271,272,total_set_similairy,22,22,cosine,sentence-based,n50_de_rma,"[21  2  7  5  7 18 17  7 16 12  6  8 11  2  2 20 20  1  5  1 11 11 11  2  9
 11 11 11 13  2  0  3 21  7 10 14 15  2 21  2  2  2  7  2  4  2  2 11  1 19]",294.0,58.0,1.0,78.0,216.0,"(8.2221818217154503, 4.419905004549519)"
272,273,total_set_similairy,24,13,nearest_neighbors,word-based,n50_de_rma,"[11, 11, 8, 8, 20, 1, 20, 8, 18, 10, 11, 1, 11, 9, 9, 6, 16, 10, 0, 10, 1, 11, 11, 8, 21, 8, 8, 11, 10, 21, 11, 8, 1, 8, 8, 11, 8, 11, 13, 21, 11, 11, 8, 11, 14, 11, 11, 11, 10, 1]",446.0,70.0,2.0,66.0,380.0,"(115.59205090347066, 29.242413860828968)"
273,274,total_set_similairy,24,24,nearest_neighbors,sentence-based,n50_de_rma,"[ 7  1 15 14  0 22 12  0 18 14 20  7  9 19  1  5  7  0  4  0  6  6  6  2  8
  3  4 23 17 12 10 16 18 14 11 21 16 15  2  1 13  3 15 10 14  1  1  5  0  2]",184.0,46.0,2.0,90.0,94.0,"(7.6701444548890771, 4.7625389709239734)"
274,275,total_set_similairy,24,13,precomputed,word-based,n50_de_rma,"[17, 17, 14, 1, 14, 13, 13, 14, 12, 13, 14, 5, 17, 8, 8, 12, 0, 7, 0, 7, 18, 18, 18, 14, 6, 14, 14, 14, 17, 9, 17, 14, 12, 14, 14, 17, 14, 17, 14, 9, 17, 17, 14, 17, 10, 17, 17, 17, 7, 5]",408.0,74.0,2.0,62.0,346.0,"(114.70614799471232, 29.287394464817044)"
275,276,total_set_similairy,24,24,precomputed,sentence-based,n50_de_rma,"[ 1  1 10 15 10  8  1 10  2  1  6 18 18  0 22  7  7  3  7  3  9  9  9 14 21
 18 19 13 17 18 22 22  2  5  4 23 18  1  2 18 12 22  1 22 16  1 22 20  3 11]",218.0,50.0,1.0,86.0,132.0,"(7.8682552839165192, 4.6668083279766872)"
276,277,total_set_similairy,24,16,rbf,word-based,n50_de_rma,"[22, 20, 16, 16, 18, 10, 20, 18, 3, 18, 16, 12, 20, 8, 13, 19, 23, 18, 0, 18, 4, 20, 20, 16, 9, 11, 18, 20, 13, 15, 13, 16, 3, 16, 16, 16, 16, 13, 16, 15, 20, 20, 19, 13, 13, 20, 20, 20, 19, 10]",322.0,68.0,1.5,68.0,254.0,"(104.550227797245, 27.8391982231363)"
277,278,total_set_similairy,24,24,rbf,sentence-based,n50_de_rma,"[20  4 10  2 10 14 17 10 23  3  8  2  3  1  4 19  2 18 12 18 12 12 12  2  7
 23  0 16  5 23 23 23 20  2  6 15 23  4 20 23 11 13  2  4 22  4  4  9 18 21]",208.0,56.0,1.0,80.0,128.0,"(8.0562590368031195, 4.6594585331970269)"
278,279,total_set_similairy,24,8,sigmoid,word-based,n50_de_rma,"[7, 7, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 7, 7, 7, 3, 11, 4, 0, 4, 3, 3, 13, 4, 3, 3, 4, 3, 12, 3, 7, 4, 4, 7, 4, 7, 7, 7, 4, 7, 7, 3, 4, 7, 7, 7, 7, 3, 4, 8]",674.0,74.0,1.0,62.0,612.0,"(83.576440294314651, 28.214246244516808)"
279,280,total_set_similairy,24,24,sigmoid,sentence-based,n50_de_rma,"[18  0 23 16 23  0  0  3  4 19 21  8  0  9  0  0 13  3  0  3  0  0 22  1  0
  0  5  7 17  0  0  0 10  6  0  0  0  0  2  0 20  0 12  0 15  0  0 14  3 11]",578.0,64.0,1.0,72.0,506.0,"(8.2080610312134024, 3.6145675189086508)"
280,281,total_set_similairy,24,12,polynomial,word-based,n50_de_rma,"[8, 8, 21, 16, 21, 20, 22, 13, 15, 13, 13, 1, 8, 6, 4, 15, 0, 13, 0, 13, 16, 8, 8, 21, 22, 22, 21, 8, 13, 18, 4, 4, 20, 21, 21, 8, 4, 8, 21, 18, 8, 8, 21, 8, 4, 8, 8, 8, 13, 20]",378.0,64.0,2.5,72.0,306.0,"(107.52909336819877, 28.755475745361899)"
281,282,total_set_similairy,24,24,polynomial,sentence-based,n50_de_rma,"[20  0 17 10 17  0  0  7 13 19 22 23  0  8  0  0 21  7  0  7  0  0 15 18  0
  0  6 16  3  0  0  0  1 11  0  0  0  0  5  0  4  0 12  0  9  0  0  2  7 14]",578.0,64.0,1.0,72.0,506.0,"(8.2080610312134024, 3.6145675189086508)"
282,283,total_set_similairy,24,14,poly,word-based,n50_de_rma,"[7, 11, 17, 11, 9, 11, 9, 20, 22, 20, 20, 13, 11, 18, 0, 16, 15, 20, 0, 13, 21, 11, 11, 17, 11, 12, 17, 11, 12, 14, 7, 17, 22, 17, 12, 11, 17, 11, 17, 14, 11, 11, 17, 11, 20, 11, 11, 11, 13, 13]",406.0,62.0,2.0,74.0,332.0,"(106.81043935312719, 27.996092734172244)"
283,284,total_set_similairy,24,24,poly,sentence-based,n50_de_rma,"[18  0 19 16 19  0  0  9 15 11 21 23  0 10  0  0 20  9  0  9  0  0 17 13  0
  0 12  8  3  0  0  0  7 14  0  0  0  0  5  0  1  0 22  0  4  0  0  6  9  2]",578.0,64.0,1.0,72.0,506.0,"(8.2080610312134024, 3.6145675189086508)"
284,285,total_set_similairy,24,14,linear,word-based,n50_de_rma,"[0, 0, 2, 7, 15, 15, 15, 2, 13, 15, 5, 17, 0, 0, 0, 13, 3, 19, 0, 19, 16, 16, 9, 2, 22, 2, 2, 2, 1, 22, 0, 2, 13, 2, 2, 19, 8, 0, 2, 0, 0, 0, 2, 0, 5, 0, 0, 0, 19, 22]",398.0,74.0,2.0,62.0,336.0,"(116.42866631772871, 29.001791724836625)"
285,286,total_set_similairy,24,24,linear,sentence-based,n50_de_rma,"[17  1 22 10 22  1  1 15 13 20 19 23  1  5  1  1 21 15  1 15  1  1 18 16  1
  1  9 11  4  1  1  1  0 14  1  1  1  1  6  1  3  1 12  1  2  1  1  8 15  7]",578.0,64.0,1.0,72.0,506.0,"(8.2080610312134024, 3.6145675189086508)"
286,287,total_set_similairy,24,15,cosine,word-based,n50_de_rma,"[5, 5, 9, 22, 16, 16, 16, 15, 12, 16, 5, 4, 5, 1, 1, 14, 14, 14, 0, 10, 18, 0, 18, 9, 2, 5, 9, 5, 11, 2, 5, 5, 9, 15, 15, 5, 20, 5, 9, 2, 5, 5, 9, 5, 4, 5, 5, 5, 10, 9]",364.0,72.0,2.0,64.0,300.0,"(115.31144234537686, 28.85580058269867)"
287,288,total_set_similairy,24,24,cosine,sentence-based,n50_de_rma,"[15  5  0 12  0 23 19  0 13  9 14 18  4  1  1 10 10 12 12 12  4  4  4 12  8
  7  1 21 11  5  6  3 15  1  2 20 17  5 15  1 22  1  0  5  1  5  1  1 12 16]",232.0,54.0,1.0,82.0,150.0,"(7.8518047490230778, 4.6185491114281678)"
288,289,max_set_similairy,8,8,nearest_neighbors,word-based,n50_de_rma,"[2, 6, 0, 7, 2, 2, 2, 4, 2, 5, 4, 0, 1, 0, 7, 2, 1, 2, 0, 5, 2, 2, 2, 2, 2, 1, 0, 4, 4, 3, 2, 4, 2, 2, 3, 2, 6, 2, 2, 0, 4, 3, 3, 1, 4, 2, 4, 5, 5, 2]",564.0,64.0,4.0,72.0,492.0,"(82.249496152387991, 23.569398472345522)"
289,290,max_set_similairy,8,8,nearest_neighbors,sentence-based,n50_de_rma,"[1 3 6 2 7 0 2 7 7 1 5 1 3 6 6 2 7 7 1 1 5 3 6 4 4 4 5 4 3 4 4 4 7 4 3 0 3
 5 6 4 3 0 7 0 3 6 3 3 1 2]",358.0,64.0,6.0,72.0,286.0,"(43.624563243851654, 31.769735165370207)"
290,291,max_set_similairy,8,8,precomputed,word-based,n50_de_rma,"[0, 1, 4, 6, 2, 1, 5, 4, 0, 2, 5, 2, 3, 1, 6, 0, 3, 1, 0, 4, 1, 1, 0, 0, 1, 0, 3, 5, 5, 4, 0, 5, 1, 1, 4, 0, 7, 0, 0, 0, 4, 4, 4, 0, 5, 0, 5, 4, 4, 1]",484.0,60.0,5.0,76.0,408.0,"(83.491856464387567, 23.976740495332784)"
291,292,max_set_similairy,8,8,precomputed,sentence-based,n50_de_rma,"[1 4 6 2 6 3 7 6 0 5 4 2 4 4 4 7 2 5 3 5 7 4 1 2 2 2 7 2 4 2 2 2 6 2 4 2 4
 6 1 2 7 2 6 2 7 1 4 4 5 7]",476.0,64.0,5.0,72.0,404.0,"(47.665036747358798, 29.102829476094627)"
292,293,max_set_similairy,8,8,rbf,word-based,n50_de_rma,"[1, 1, 0, 6, 0, 1, 1, 2, 1, 1, 7, 0, 3, 0, 6, 1, 3, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 5, 7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 4, 4, 1, 7, 1, 7, 2, 2, 1]",776.0,72.0,3.5,64.0,712.0,"(77.08354405727367, 22.504989646165843)"
293,294,max_set_similairy,8,8,rbf,sentence-based,n50_de_rma,"[3 4 3 3 3 6 5 3 3 3 5 3 4 1 4 5 3 3 3 7 5 0 1 2 2 2 5 2 4 2 2 2 3 3 4 6 4
 3 1 2 0 6 3 6 0 1 4 4 7 5]",450.0,60.0,5.0,76.0,374.0,"(43.09740086428387, 31.3593661976345)"
294,295,max_set_similairy,8,6,sigmoid,word-based,n50_de_rma,"[1, 5, 0, 7, 5, 0, 0, 1, 1, 1, 1, 0, 1, 0, 7, 1, 5, 0, 0, 4, 5, 1, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1, 0, 5, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 0]",830.0,86.0,4.5,50.0,780.0,"(67.535630793590883, 21.812561586315333)"
295,296,max_set_similairy,8,8,sigmoid,sentence-based,n50_de_rma,"[1 1 1 1 1 7 1 1 1 0 7 3 2 7 1 1 1 1 4 1 6 1 6 1 7 7 7 1 2 5 7 1 1 2 1 7 2
 7 1 1 6 2 1 7 1 1 7 1 1 1]",884.0,70.0,2.0,66.0,818.0,"(41.668891648924514, 24.707384966500545)"
296,297,max_set_similairy,8,8,polynomial,word-based,n50_de_rma,"[1, 3, 0, 0, 0, 3, 0, 5, 1, 0, 5, 0, 2, 0, 6, 3, 2, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 5, 5, 4, 1, 5, 3, 0, 0, 0, 3, 1, 1, 0, 5, 4, 4, 1, 5, 1, 5, 2, 7, 3]",556.0,64.0,4.5,72.0,484.0,"(79.382217574504608, 23.699294129977996)"
297,298,max_set_similairy,8,8,polynomial,sentence-based,n50_de_rma,"[5 0 3 2 3 4 0 3 4 4 1 4 0 4 0 0 2 2 7 6 0 0 4 1 1 1 1 1 0 1 1 1 3 1 0 4 0
 1 4 1 0 4 3 4 0 4 0 0 6 0]",530.0,68.0,4.0,68.0,462.0,"(46.557710067927211, 28.116654939419313)"
298,299,max_set_similairy,8,8,poly,word-based,n50_de_rma,"[1, 2, 2, 2, 2, 0, 2, 4, 1, 5, 5, 2, 6, 2, 2, 0, 6, 2, 0, 4, 2, 2, 1, 2, 2, 2, 2, 7, 5, 3, 0, 7, 0, 2, 0, 0, 0, 1, 1, 1, 4, 3, 3, 1, 5, 1, 5, 4, 4, 0]",472.0,66.0,5.0,70.0,402.0,"(78.215079942547703, 23.906935647741616)"
299,300,max_set_similairy,8,8,poly,sentence-based,n50_de_rma,"[6 3 1 4 1 0 3 1 0 7 2 7 3 3 3 3 4 4 7 5 3 3 0 2 2 2 2 2 3 2 2 2 1 2 3 0 3
 2 0 2 3 0 1 0 3 0 3 3 5 3]",512.0,68.0,4.0,68.0,444.0,"(47.001334411029184, 28.094020039460617)"
300,301,max_set_similairy,8,8,linear,word-based,n50_de_rma,"[3, 3, 1, 4, 1, 3, 6, 2, 5, 1, 6, 1, 0, 1, 4, 2, 0, 2, 0, 2, 3, 3, 3, 1, 3, 1, 0, 6, 6, 2, 2, 6, 3, 3, 2, 3, 7, 3, 3, 4, 2, 2, 2, 0, 6, 3, 6, 0, 2, 3]",466.0,66.0,6.5,70.0,396.0,"(83.283654108563042, 23.925675042072282)"
301,302,max_set_similairy,8,8,linear,sentence-based,n50_de_rma,"[3 1 0 1 0 1 1 0 1 5 1 6 1 1 1 1 1 1 7 2 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 1 1 1 1 0 1 1 1 1 1 4 1]",1472.0,108.0,1.0,28.0,1444.0,"(46.739462455692376, 9.3004456967647258)"
302,303,max_set_similairy,8,8,cosine,word-based,n50_de_rma,"[6, 6, 3, 0, 4, 6, 5, 3, 2, 5, 5, 4, 1, 0, 0, 3, 1, 3, 0, 3, 6, 5, 0, 2, 6, 2, 1, 5, 5, 3, 2, 5, 6, 6, 3, 0, 7, 5, 6, 0, 3, 3, 3, 0, 5, 2, 5, 3, 3, 6]",444.0,60.0,6.5,76.0,368.0,"(82.349635899484809, 23.363812740850641)"
303,304,max_set_similairy,8,8,cosine,sentence-based,n50_de_rma,"[6 0 5 7 5 2 0 5 3 1 2 4 0 0 0 0 7 7 3 1 3 0 6 2 2 2 2 2 0 2 2 2 6 2 0 2 0
 2 6 2 0 2 5 2 0 6 0 0 1 0]",546.0,70.0,3.5,66.0,480.0,"(47.940957539388158, 27.204235078747487)"
304,305,max_set_similairy,10,10,nearest_neighbors,word-based,n50_de_rma,"[8, 2, 6, 4, 8, 8, 8, 3, 8, 7, 9, 7, 1, 0, 4, 3, 1, 3, 0, 3, 8, 5, 4, 7, 8, 1, 0, 5, 9, 6, 6, 5, 8, 8, 2, 2, 2, 5, 8, 0, 3, 6, 6, 1, 9, 8, 9, 3, 3, 8]",328.0,62.0,4.0,74.0,254.0,"(88.534171164192472, 24.574259537508979)"
305,306,max_set_similairy,10,10,nearest_neighbors,sentence-based,n50_de_rma,"[2 8 0 4 7 6 4 7 7 2 0 2 1 8 8 4 7 7 2 2 0 1 9 3 3 5 0 3 1 5 5 3 0 3 1 6 1
 5 9 5 1 6 7 6 1 9 1 1 2 4]",302.0,56.0,5.0,80.0,222.0,"(43.610061051664793, 33.158776784063669)"
306,307,max_set_similairy,10,9,precomputed,word-based,n50_de_rma,"[5, 8, 1, 2, 3, 8, 3, 1, 5, 4, 6, 3, 0, 2, 2, 4, 0, 4, 0, 4, 8, 6, 2, 3, 8, 3, 0, 6, 6, 4, 4, 6, 8, 8, 4, 2, 9, 5, 5, 0, 4, 4, 1, 0, 6, 5, 6, 0, 4, 8]",348.0,60.0,5.0,76.0,272.0,"(87.868956848992227, 25.368489359986306)"
307,308,max_set_similairy,10,10,precomputed,sentence-based,n50_de_rma,"[7 5 3 5 3 4 5 0 9 6 3 3 1 1 1 2 8 6 4 6 2 5 1 3 3 0 2 0 5 0 0 0 3 3 5 3 5
 0 1 0 2 5 0 3 2 1 1 1 6 3]",382.0,66.0,4.5,70.0,312.0,"(47.412945162353616, 30.855381614947081)"
308,309,max_set_similairy,10,9,rbf,word-based,n50_de_rma,"[7, 1, 3, 1, 1, 7, 3, 1, 7, 3, 1, 3, 0, 1, 9, 2, 0, 1, 0, 1, 1, 1, 1, 1, 7, 0, 1, 4, 1, 8, 7, 1, 7, 7, 1, 1, 1, 4, 7, 1, 2, 8, 6, 0, 1, 7, 1, 2, 2, 7]",632.0,56.0,4.0,80.0,552.0,"(81.010236048768604, 24.057129905515922)"
309,310,max_set_similairy,10,10,rbf,sentence-based,n50_de_rma,"[0 5 0 0 0 3 4 0 0 0 6 0 1 5 5 4 0 0 0 9 8 8 7 2 2 2 6 2 1 2 2 2 0 0 1 3 1
 6 7 2 8 3 0 3 8 7 1 5 9 4]",384.0,58.0,4.0,78.0,306.0,"(43.124349898698618, 32.613768485284098)"
310,311,max_set_similairy,10,7,sigmoid,word-based,n50_de_rma,"[4, 0, 0, 2, 1, 0, 1, 3, 4, 4, 4, 1, 0, 0, 5, 3, 0, 1, 0, 3, 7, 4, 0, 1, 0, 0, 0, 4, 4, 4, 0, 4, 0, 0, 0, 0, 4, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 3, 3, 0]",680.0,84.0,5.0,52.0,628.0,"(64.848155467801945, 21.295274391218804)"
311,312,max_set_similairy,10,10,sigmoid,sentence-based,n50_de_rma,"[1 1 1 1 1 9 1 1 1 6 1 1 1 1 1 1 1 1 8 1 1 1 1 9 4 3 1 9 1 0 7 1 1 1 1 1 1
 1 1 5 1 1 1 2 1 1 1 1 1 1]",1498.0,88.0,1.0,48.0,1450.0,"(39.432840154406612, 15.450971136483275)"
312,313,max_set_similairy,10,9,polynomial,word-based,n50_de_rma,"[0, 8, 2, 8, 8, 0, 8, 4, 9, 4, 7, 8, 3, 8, 8, 1, 8, 4, 0, 4, 8, 7, 0, 8, 0, 1, 8, 7, 7, 2, 0, 5, 0, 8, 1, 0, 1, 0, 0, 7, 4, 2, 2, 0, 7, 0, 7, 4, 4, 0]",466.0,58.0,4.0,78.0,388.0,"(81.77718819730255, 24.837729482284406)"
313,314,max_set_similairy,10,10,polynomial,sentence-based,n50_de_rma,"[5 1 6 2 3 1 9 3 9 8 1 8 1 1 1 9 2 2 7 4 1 9 1 0 0 0 1 0 1 0 0 0 6 0 1 0 1
 0 6 0 9 0 3 0 9 1 1 1 8 9]",482.0,68.0,3.0,68.0,414.0,"(47.677124573892158, 28.564878598151051)"
314,315,max_set_similairy,10,10,poly,word-based,n50_de_rma,"[6, 1, 1, 1, 1, 6, 1, 2, 6, 7, 2, 1, 4, 0, 0, 7, 4, 1, 0, 7, 1, 1, 0, 1, 6, 1, 1, 8, 2, 5, 3, 2, 6, 1, 1, 0, 9, 6, 6, 0, 7, 5, 2, 0, 2, 3, 2, 7, 7, 6]",436.0,54.0,4.0,82.0,354.0,"(83.712537608795913, 25.019546178888017)"
315,316,max_set_similairy,10,10,poly,sentence-based,n50_de_rma,"[6 4 9 2 5 1 4 5 4 1 1 1 4 4 4 4 2 2 8 7 1 4 1 3 3 3 1 3 1 3 3 3 9 3 1 3 4
 1 9 3 4 3 5 3 4 1 4 4 0 4]",492.0,68.0,3.0,68.0,424.0,"(46.486225809718704, 28.957326478063358)"
316,317,max_set_similairy,10,10,linear,word-based,n50_de_rma,"[5, 6, 8, 2, 1, 6, 4, 8, 5, 9, 4, 1, 3, 1, 2, 0, 3, 6, 0, 8, 6, 4, 2, 0, 6, 0, 3, 4, 4, 8, 5, 2, 6, 6, 7, 2, 7, 4, 5, 0, 4, 8, 8, 2, 4, 0, 4, 8, 8, 6]",356.0,50.0,5.0,86.0,270.0,"(88.335810915732864, 25.44662024281487)"
317,318,max_set_similairy,10,10,linear,sentence-based,n50_de_rma,"[1 5 0 4 0 5 5 0 5 6 5 9 5 5 5 5 4 4 8 3 5 5 5 0 0 0 5 0 5 0 0 0 0 0 5 0 5
 0 0 0 5 5 2 0 5 5 5 5 7 5]",798.0,86.0,1.0,50.0,748.0,"(48.273750482361251, 22.010727344616125)"
318,319,max_set_similairy,10,10,cosine,word-based,n50_de_rma,"[0, 5, 0, 6, 6, 5, 3, 3, 0, 4, 3, 1, 2, 1, 6, 4, 2, 4, 0, 4, 5, 3, 0, 9, 5, 8, 2, 3, 3, 4, 4, 7, 5, 5, 4, 0, 7, 0, 0, 0, 3, 4, 3, 0, 3, 0, 3, 4, 4, 5]",422.0,56.0,3.0,80.0,342.0,"(86.608985448022878, 24.921335092433868)"
319,320,max_set_similairy,10,10,cosine,sentence-based,n50_de_rma,"[6 3 3 8 7 1 0 7 0 5 1 4 3 3 3 0 8 8 9 5 0 0 2 1 1 1 1 1 3 1 1 1 6 1 3 1 3
 1 2 1 0 1 7 1 0 2 3 3 5 0]",466.0,66.0,3.0,70.0,396.0,"(48.324438843957239, 28.952230214555982)"
320,321,max_set_similairy,12,12,nearest_neighbors,word-based,n50_de_rma,"[9, 4, 0, 7, 4, 9, 10, 2, 9, 0, 10, 0, 5, 0, 7, 2, 11, 2, 0, 2, 4, 4, 4, 0, 9, 0, 1, 5, 10, 6, 6, 5, 9, 4, 2, 3, 3, 5, 9, 1, 2, 6, 6, 5, 10, 8, 10, 2, 2, 9]",310.0,52.0,4.5,84.0,226.0,"(95.125336192522241, 26.260531567566556)"
321,322,max_set_similairy,12,12,nearest_neighbors,sentence-based,n50_de_rma,"[ 3  1  5  2  5  7  8  5  4  3  9  3  1 11 11  8  2  2  3  3  4  4 10  0  0
  6  9  0  1  6  6  0  5  0  1  7  1  6 10  6  4  7  5  7  4 10  1  1  3  8]",268.0,52.0,4.5,84.0,184.0,"(45.707436714568452, 33.751911704861513)"
322,323,max_set_similairy,12,11,precomputed,word-based,n50_de_rma,"[7, 6, 3, 11, 6, 7, 4, 3, 1, 4, 0, 2, 0, 2, 9, 3, 1, 3, 0, 3, 5, 0, 0, 2, 7, 2, 6, 0, 0, 3, 3, 11, 7, 5, 3, 0, 11, 0, 7, 0, 0, 3, 3, 0, 0, 7, 0, 8, 3, 7]",438.0,56.0,3.0,80.0,358.0,"(92.770584887950221, 26.353377708531106)"
323,324,max_set_similairy,12,12,precomputed,sentence-based,n50_de_rma,"[ 5  7  1  0  4  3  0  6  8  2  4  5  1  9  1  5  5  2  3  2  8  8  5  0  4
  6  9  4  7  5  6  4 11  4  7  5  7  7  5  6  9 10  6  5  9  9  1  1  2  0]",296.0,52.0,4.5,84.0,212.0,"(47.015636087166648, 33.130877267359516)"
324,325,max_set_similairy,12,9,rbf,word-based,n50_de_rma,"[0, 1, 5, 3, 1, 0, 6, 1, 0, 1, 1, 6, 2, 1, 3, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 11, 1, 5, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 4, 5, 5, 0, 1, 0, 1, 10, 4, 0]",694.0,62.0,2.0,74.0,620.0,"(84.020843370409153, 24.26208405869076)"
325,326,max_set_similairy,12,12,rbf,sentence-based,n50_de_rma,"[ 1  6  1  1  1  8 10  1  1  1  0  1  6  5 10  2  1  1  1  1  0  2  5  9  9
  9  7  9  3 11  9  4  1  4  3  8  3  7  5 11  2  8  1  8  2  5  6  6  1 10]",384.0,50.0,3.5,86.0,298.0,"(41.95523468680787, 33.422016050877396)"
326,327,max_set_similairy,12,9,sigmoid,word-based,n50_de_rma,"[7, 7, 1, 2, 0, 7, 7, 1, 7, 7, 7, 3, 7, 3, 2, 5, 5, 1, 0, 1, 5, 5, 2, 7, 7, 7, 4, 7, 7, 8, 7, 7, 7, 10, 4, 2, 10, 7, 7, 1, 1, 8, 7, 2, 7, 7, 7, 5, 1, 7]",624.0,80.0,2.0,56.0,568.0,"(75.002720444872381, 23.430381099153031)"
